PLACE_ID,NOMBRE_TUI,TIPOS_API,TIPOS_TODOS,CATEGORIA_TUI,DIRECCION,RATING_TUI,TOTAL_VALORACIONES_TUI,PRECIO,ESTADO_NEGOCIO,LATITUD_TUI,LONGITUD_TUI,URL,WEBSITE,HORARIO,TELEFONO,RESERVA_POSIBLE,ACCESIBILIDAD_SILLA_RUEDAS
ChIJpaIMhLMpQg0RS9M1UOEd3bQ,Chunks.cake.,Panaderías,bakery; confectionery; food_store; store; food; point_of_interest; establishment,Gastronomía y ocio nocturno,"C/ de Sánchez Preciado, 37, Moncloa - Aravaca, 28039 Madrid, Spain",5.0,1,No Disponible,Abierto,40.4600684,-3.7112990000000003,https://www.google.com/maps/place/?q=place_id:ChIJpaIMhLMpQg0RS9M1UOEd3bQ,,"['Monday: Closed', 'Tuesday: 10:00\u202fAM\u2009–\u20094:00\u202fPM', 'Wednesday: 10:00\u202fAM\u2009–\u20094:30\u202fPM', 'Thursday: 10:00\u202fAM\u2009–\u20094:00\u202fPM', 'Friday: 10:30\u202fAM\u2009–\u20094:00\u202fPM', 'Saturday: Closed', 'Sunday: Closed']",653 55 52 47,False,False
ChIJiXYIpa4pQg0RfIH8kvk127M,Tecnología Industrial Panadera,Panaderías,bakery; food_store; store; food; point_of_interest; establishment,Gastronomía y ocio nocturno,"P.º de la Dirección, 28, Tetuán, 28039 Madrid, Spain",4.3,6,No Disponible,Abierto,40.4589745,-3.7087393,https://www.google.com/maps/place/?q=place_id:ChIJiXYIpa4pQg0RfIH8kvk127M,,"['Monday: 8:00\u202fAM\u2009–\u20092:30\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u20092:30\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20092:30\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20092:30\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u20092:30\u202fPM', 'Saturday: 8:00\u202fAM\u2009–\u20092:30\u202fPM', 'Sunday: Closed']",,False,False
ChIJY1vrmaspQg0RaJh38UdEbnI,Casa Breogán,Panaderías,bakery; food_store; store; food; point_of_interest; establishment,Gastronomía y ocio nocturno,"C. de Francos Rodríguez, 37, Tetuán, 28039 Madrid, Spain",4.4,19,No Disponible,Abierto,40.4565203,-3.7068773,https://www.google.com/maps/place/?q=place_id:ChIJY1vrmaspQg0RaJh38UdEbnI,,"['Monday: 10:15\u202fAM\u2009–\u20092:45\u202fPM, 5:30\u2009–\u20098:30\u202fPM', 'Tuesday: 10:15\u202fAM\u2009–\u20092:45\u202fPM, 5:30\u2009–\u20098:30\u202fPM', 'Wednesday: 10:15\u202fAM\u2009–\u20092:45\u202fPM, 5:30\u2009–\u20098:30\u202fPM', 'Thursday: 10:15\u202fAM\u2009–\u20092:45\u202fPM, 5:30\u2009–\u20098:30\u202fPM', 'Friday: 10:15\u202fAM\u2009–\u20092:45\u202fPM, 5:30\u2009–\u20098:30\u202fPM', 'Saturday: 10:00\u202fAM\u2009–\u20093:00\u202fPM', 'Sunday: 10:30\u202fAM\u2009–\u20092:00\u202fPM']",913 11 63 80,False,False
ChIJkyo_MrIpQg0RxSDBX2K_i2Q,Alcampo Supermercado,Panaderías,supermarket; butcher_shop; bakery; market; clothing_store; home_goods_store; child_care_agency; grocery_store; food_store; store; food; point_of_interest; establishment,Gastronomía y ocio nocturno,"C/ de Ntra. Sra. del Carmen, 22, Tetuán, 28039 Madrid, Spain",3.0,17,No Disponible,Abierto,40.45955300000001,-3.702696,https://www.google.com/maps/place/?q=place_id:ChIJkyo_MrIpQg0RxSDBX2K_i2Q,https://www.compraonline.alcampo.es/content/madrid-supermercado?utm_campaign=GMB&utm_content=madrid&utm_medium=organic&utm_source=google&utm_term=sitio_web,"['Monday: 9:00\u202fAM\u2009–\u20099:30\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u20099:30\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u20099:30\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u20099:30\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u20099:30\u202fPM', 'Saturday: 9:00\u202fAM\u2009–\u20099:30\u202fPM', 'Sunday: 10:00\u202fAM\u2009–\u20092:30\u202fPM']",913 68 78 57,False,True
ChIJ7czKiMgpQg0Raovno-UUA9A,EXPRESS 88 MINIMARKET 24 hrs,Panaderías,grocery_store; bakery; farm; food_store; store; food; point_of_interest; establishment,Gastronomía y ocio nocturno,"C. de Bravo Murillo, 206, Tetuán, 28020 Madrid, Spain",4.2,26,No Disponible,Abierto,40.4569784,-3.7017343999999994,https://www.google.com/maps/place/?q=place_id:ChIJ7czKiMgpQg0Raovno-UUA9A,http://www.express88.es/,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",643 41 34 15,False,False
ChIJS58RdgApQg0RZ44JgHX6Wig,Panadería Cafetería Audrey,Panaderías,bakery; sandwich_shop; cafeteria; tea_house; breakfast_restaurant; wholesaler; food_store; store; restaurant; food; point_of_interest; establishment,Gastronomía y ocio nocturno,"C. de Bravo Murillo, 203, Tetuán, 28020 Madrid, Spain",3.6,335,Barato,Abierto,40.455227,-3.7028454,https://www.google.com/maps/place/?q=place_id:ChIJS58RdgApQg0RZ44JgHX6Wig,https://www.facebook.com/audreybravomurillo,"['Monday: 7:00\u202fAM\u2009–\u20099:30\u202fPM', 'Tuesday: 7:00\u202fAM\u2009–\u20099:30\u202fPM', 'Wednesday: 7:00\u202fAM\u2009–\u20099:30\u202fPM', 'Thursday: 7:00\u202fAM\u2009–\u20099:30\u202fPM', 'Friday: 7:00\u202fAM\u2009–\u20099:30\u202fPM', 'Saturday: 7:00\u202fAM\u2009–\u20099:30\u202fPM', 'Sunday: 7:00\u202fAM\u2009–\u20099:30\u202fPM']",917 72 96 13,False,True
ChIJ8ZblfXwpQg0R1-GAXJqSo64,Supermercados Dia,Panaderías,supermarket; bakery; food_delivery; grocery_store; food_store; store; food; point_of_interest; establishment,Gastronomía y ocio nocturno,"C/ de Carmen Portones, 3, Tetuán, 28039 Madrid, Spain",3.5,75,No Disponible,Abierto,40.462775,-3.705695,https://www.google.com/maps/place/?q=place_id:ChIJ8ZblfXwpQg0R1-GAXJqSo64,https://www.dia.es/,"['Monday: 9:00\u202fAM\u2009–\u20099:30\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u20099:30\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u20099:30\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u20099:30\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u20099:30\u202fPM', 'Saturday: 9:00\u202fAM\u2009–\u20099:30\u202fPM', 'Sunday: 10:00\u202fAM\u2009–\u20093:00\u202fPM']",912 17 04 53,False,True
ChIJYypJKwcpQg0RI7LPXCBj-_k,Mi Alcampo,Panaderías,supermarket; butcher_shop; bakery; market; home_goods_store; grocery_store; food_store; child_care_agency; clothing_store; store; food; point_of_interest; establishment,Gastronomía y ocio nocturno,"C. de Bravo Murillo, 245, Tetuán, 28020 Madrid, Spain",3.7,278,No Disponible,Abierto,40.458878999999996,-3.700818999999999,https://www.google.com/maps/place/?q=place_id:ChIJYypJKwcpQg0RI7LPXCBj-_k,https://www.compraonline.alcampo.es/content/madrid-supermercado?utm_campaign=GMB&utm_content=madrid&utm_medium=organic&utm_source=google&utm_term=sitio_web,"['Monday: 9:00\u202fAM\u2009–\u200910:00\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u200910:00\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u200910:00\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u200910:00\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u200910:00\u202fPM', 'Saturday: 9:00\u202fAM\u2009–\u200910:00\u202fPM', 'Sunday: 10:00\u202fAM\u2009–\u20099:00\u202fPM']",913 68 78 57,False,True
ChIJrQwF3wQpQg0RMMppv2aB8kI,Mi Alcampo,Panaderías,supermarket; butcher_shop; bakery; market; clothing_store; home_goods_store; child_care_agency; grocery_store; food_store; store; food; point_of_interest; establishment,Gastronomía y ocio nocturno,"C. de Orense, 64, Tetuán, 28020 Madrid, Spain",3.8,366,No Disponible,Abierto,40.4613727,-3.6937781,https://www.google.com/maps/place/?q=place_id:ChIJrQwF3wQpQg0RMMppv2aB8kI,https://www.compraonline.alcampo.es/content/madrid-supermercado?utm_campaign=GMB&utm_content=madrid&utm_medium=organic&utm_source=google&utm_term=sitio_web,"['Monday: 9:00\u202fAM\u2009–\u200910:00\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u200910:00\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u200910:00\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u200910:00\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u200910:00\u202fPM', 'Saturday: 9:00\u202fAM\u2009–\u200910:00\u202fPM', 'Sunday: 10:00\u202fAM\u2009–\u20099:00\u202fPM']",913 68 78 57,False,True
ChIJM-ed7QgpQg0R9CZoXD68V5o,Supermercados Dia,Panaderías,supermarket; convenience_store; butcher_shop; bakery; market; food_delivery; grocery_store; food_store; store; food; point_of_interest; establishment,Gastronomía y ocio nocturno,"C. de Fray Junípero Serra, 43, Tetuán, 28039 Madrid, Spain",3.6,388,No Disponible,Abierto,40.465376299999996,-3.6996686999999997,https://www.google.com/maps/place/?q=place_id:ChIJM-ed7QgpQg0R9CZoXD68V5o,http://www.dia.es/compra-online/,"['Monday: 9:00\u202fAM\u2009–\u20099:30\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u20099:30\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u20099:30\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u20099:30\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u20099:30\u202fPM', 'Saturday: 9:00\u202fAM\u2009–\u20099:30\u202fPM', 'Sunday: 10:00\u202fAM\u2009–\u20098:00\u202fPM']",912 17 04 53,False,True
ChIJD849BOwpQg0RF0je3MI01bQ,Supermercados Froiz,Panaderías,supermarket; butcher_shop; bakery; grocery_store; food_store; store; food; point_of_interest; establishment,Gastronomía y ocio nocturno,"C. de Sor Ángela de la Cruz, 10, Tetuán, 28020 Madrid, Spain",4.2,425,No Disponible,Abierto,40.459593399999996,-3.6931198,https://www.google.com/maps/place/?q=place_id:ChIJD849BOwpQg0RF0je3MI01bQ,https://supermercado.froiz.com/,"['Monday: 9:00\u202fAM\u2009–\u20099:30\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u20099:30\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u20099:30\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u20099:30\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u20099:30\u202fPM', 'Saturday: 9:00\u202fAM\u2009–\u20099:30\u202fPM', 'Sunday: Closed']",917 12 94 22,False,True
ChIJQSBdCw8pQg0RoEDSCguNbZo,Día Market,Panaderías,supermarket; food_delivery; convenience_store; bakery; butcher_shop; market; grocery_store; food_store; store; food; point_of_interest; establishment,Gastronomía y ocio nocturno,"C. Pinos Alta, 7, Tetuán, 28029 Madrid, Spain",3.7,543,No Disponible,Abierto,40.4652952,-3.6955178,https://www.google.com/maps/place/?q=place_id:ChIJQSBdCw8pQg0RoEDSCguNbZo,http://www.dia.es/compra-online/,"['Monday: 9:00\u202fAM\u2009–\u20099:30\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u20099:30\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u20099:30\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u20099:30\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u20099:30\u202fPM', 'Saturday: 9:00\u202fAM\u2009–\u20099:30\u202fPM', 'Sunday: 10:00\u202fAM\u2009–\u20099:00\u202fPM']",912 17 04 53,False,True
ChIJ7b0z9RkpQg0Ry8ye8mBEReQ,Supercor Exprés,Panaderías,supermarket; convenience_store; butcher_shop; bakery; clothing_store; grocery_store; food_store; store; food; point_of_interest; establishment,Gastronomía y ocio nocturno,"Calle del Dr. Fleming, 56, Chamartín, 28036 Madrid, Spain",3.7,84,No Disponible,Abierto,40.463051899999996,-3.6875187,https://www.google.com/maps/place/?q=place_id:ChIJ7b0z9RkpQg0Ry8ye8mBEReQ,http://www.supercor.es/,"['Monday: 8:30\u202fAM\u2009–\u200912:00\u202fAM', 'Tuesday: 8:30\u202fAM\u2009–\u200912:00\u202fAM', 'Wednesday: 8:30\u202fAM\u2009–\u200912:00\u202fAM', 'Thursday: 8:30\u202fAM\u2009–\u200912:00\u202fAM', 'Friday: 8:30\u202fAM\u2009–\u200912:00\u202fAM', 'Saturday: 8:30\u202fAM\u2009–\u200912:00\u202fAM', 'Sunday: 8:30\u202fAM\u2009–\u200912:00\u202fAM']",913 45 93 63,False,True
ChIJCx41ayQpQg0R_PqbsdGdnT4,Alcampo,Panaderías,supermarket; butcher_shop; bakery; market; clothing_store; home_goods_store; child_care_agency; grocery_store; food_store; store; food; point_of_interest; establishment,Gastronomía y ocio nocturno,"Av. de Pío XII, 4, Chamartín, 28016 Madrid, Spain",4.0,4037,No Disponible,Abierto,40.4627244,-3.6750523,https://www.google.com/maps/place/?q=place_id:ChIJCx41ayQpQg0R_PqbsdGdnT4,https://www.compraonline.alcampo.es/content/madrid-supermercado?utm_campaign=GMB&utm_content=madrid&utm_medium=organic&utm_source=google&utm_term=sitio_web,"['Monday: 9:00\u202fAM\u2009–\u200910:00\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u200910:00\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u200910:00\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u200910:00\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u200910:00\u202fPM', 'Saturday: 9:00\u202fAM\u2009–\u200910:00\u202fPM', 'Sunday: 9:00\u202fAM\u2009–\u200910:00\u202fPM']",913 59 03 00,False,True
ChIJiUZZI34pQg0R_FkxcGdO0A4,Mi Alcampo,Panaderías,supermarket; butcher_shop; bakery; market; home_goods_store; grocery_store; food_store; child_care_agency; clothing_store; store; food; point_of_interest; establishment,Gastronomía y ocio nocturno,"Pl. del Perú, Chamartín, 28016 Madrid, Spain",2.4,25,No Disponible,Abierto,40.4605147,-3.6770039999999997,https://www.google.com/maps/place/?q=place_id:ChIJiUZZI34pQg0R_FkxcGdO0A4,https://www.compraonline.alcampo.es/content/madrid-supermercado?utm_campaign=GMB&utm_content=madrid&utm_medium=organic&utm_source=google&utm_term=sitio_web,"['Monday: 8:00\u202fAM\u2009–\u200912:00\u202fAM', 'Tuesday: 8:00\u202fAM\u2009–\u200912:00\u202fAM', 'Wednesday: 8:00\u202fAM\u2009–\u200912:00\u202fAM', 'Thursday: 8:00\u202fAM\u2009–\u200912:00\u202fAM', 'Friday: 8:00\u202fAM\u2009–\u200912:00\u202fAM', 'Saturday: 8:00\u202fAM\u2009–\u200912:00\u202fAM', 'Sunday: 9:00\u202fAM\u2009–\u20099:00\u202fPM']",913 68 78 57,False,True
ChIJrelqDs0pQg0RWhXSZY7P_bo,Levaduramadre,Panaderías,bakery; food_store; wholesaler; store; food; point_of_interest; establishment,Gastronomía y ocio nocturno,"C. de Costa Rica, 28, Chamartín, 28016 Madrid, Spain",4.0,176,No Disponible,Abierto,40.4581163,-3.6728593,https://www.google.com/maps/place/?q=place_id:ChIJrelqDs0pQg0RWhXSZY7P_bo,https://www.levaduramadre.es/,"['Monday: 8:00\u202fAM\u2009–\u20099:30\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u20099:30\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20099:30\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20099:30\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u20099:30\u202fPM', 'Saturday: 8:30\u202fAM\u2009–\u20099:30\u202fPM', 'Sunday: 8:30\u202fAM\u2009–\u20099:30\u202fPM']",913 45 75 36,False,True
ChIJaXLGoecpQg0R-8SNJ1hfPcU,Pastelería Lyon,Panaderías,cafeteria; catering_service; ice_cream_shop; food_delivery; bakery; dessert_shop; confectionery; wholesaler; food_store; store; food; point_of_interest; establishment,Gastronomía y ocio nocturno,"C. de Colombia, 12, Chamartín, 28016 Madrid, Spain",4.0,178,Moderado,Abierto,40.4569345,-3.6760013000000002,https://www.google.com/maps/place/?q=place_id:ChIJaXLGoecpQg0R-8SNJ1hfPcU,http://pastelerialyon.com/,"['Monday: 7:00\u202fAM\u2009–\u20099:00\u202fPM', 'Tuesday: 7:00\u202fAM\u2009–\u20099:00\u202fPM', 'Wednesday: 7:00\u202fAM\u2009–\u20099:00\u202fPM', 'Thursday: 7:00\u202fAM\u2009–\u20099:00\u202fPM', 'Friday: 7:00\u202fAM\u2009–\u20099:00\u202fPM', 'Saturday: 7:00\u202fAM\u2009–\u20099:00\u202fPM', 'Sunday: 7:00\u202fAM\u2009–\u20099:00\u202fPM']",914 57 53 36,False,False
ChIJ6xf0JxcpQg0R2AZpVKROpno,La Hermosita Republica Dominicana,Panaderías,bakery; wholesaler; food_store; store; food; point_of_interest; establishment,Gastronomía y ocio nocturno,"Pl. de la R. Dominicana, 7, Chamartín, 28016 Madrid, Spain",3.7,103,No Disponible,Abierto,40.4584025,-3.6762196,https://www.google.com/maps/place/?q=place_id:ChIJ6xf0JxcpQg0R2AZpVKROpno,http://www.lahermosita.es/,"['Monday: 7:30\u202fAM\u2009–\u20099:00\u202fPM', 'Tuesday: 7:30\u202fAM\u2009–\u20099:00\u202fPM', 'Wednesday: 7:30\u202fAM\u2009–\u20099:00\u202fPM', 'Thursday: 7:30\u202fAM\u2009–\u20099:00\u202fPM', 'Friday: 7:30\u202fAM\u2009–\u20099:00\u202fPM', 'Saturday: 8:00\u202fAM\u2009–\u20099:00\u202fPM', 'Sunday: 9:00\u202fAM\u2009–\u20099:00\u202fPM']",916 22 52 76,False,True
ChIJPZ26vi8pQg0RAkDHiHWUVIQ,Strudel,Panaderías,bakery; food_store; store; food; point_of_interest; establishment,Gastronomía y ocio nocturno,"C. de la Drácena, 21, Chamartín, 28016 Madrid, Spain",4.4,148,No Disponible,Abierto,40.4632505,-3.6708558,https://www.google.com/maps/place/?q=place_id:ChIJPZ26vi8pQg0RAkDHiHWUVIQ,,"['Monday: 9:00\u202fAM\u2009–\u20093:00\u202fPM, 4:30\u2009–\u20097:00\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u20093:00\u202fPM, 4:30\u2009–\u20097:00\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u20093:00\u202fPM, 4:30\u2009–\u20097:00\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u20093:00\u202fPM, 4:30\u2009–\u20097:00\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u20093:00\u202fPM, 4:30\u2009–\u20097:00\u202fPM', 'Saturday: 10:00\u202fAM\u2009–\u20092:00\u202fPM', 'Sunday: 10:00\u202fAM\u2009–\u20092:00\u202fPM']",910 66 68 25,False,False
ChIJCW5GbigpQg0RNJuNUfKEPzk,Casimiro Bartolomé Melero,Panaderías,bakery; wholesaler; food_store; store; food; point_of_interest; establishment,Gastronomía y ocio nocturno,"C de Víctor de la Serna, 35, Chamartín, 28016 Madrid, Spain",5.0,7,No Disponible,Abierto,40.456224899999995,-3.6719573999999997,https://www.google.com/maps/place/?q=place_id:ChIJCW5GbigpQg0RNJuNUfKEPzk,,"['Monday: 9:00\u202fAM\u2009–\u20092:00\u202fPM, 5:00\u2009–\u20098:00\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u20092:00\u202fPM, 5:00\u2009–\u20098:00\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u20092:00\u202fPM, 5:00\u2009–\u20098:00\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u20092:00\u202fPM, 5:00\u2009–\u20098:00\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u20092:00\u202fPM, 5:00\u2009–\u20098:00\u202fPM', 'Saturday: 9:00\u202fAM\u2009–\u20092:00\u202fPM, 5:00\u2009–\u20098:00\u202fPM', 'Sunday: Closed']",915 19 89 65,False,False
ChIJiyFNVNouQg0R1Z7NrZKhxWs,Pastelería Saúl (Crta.Canillas),Panaderías,bakery; food_store; wholesaler; store; food; point_of_interest; establishment,Gastronomía y ocio nocturno,"Carr. de Canillas, 44, Hortaleza, 28043 Madrid, Spain",4.2,182,Barato,Abierto,40.4627536,-3.6497359000000005,https://www.google.com/maps/place/?q=place_id:ChIJiyFNVNouQg0R1Z7NrZKhxWs,http://www.pasteleriasaul.es/,"['Monday: 8:30\u202fAM\u2009–\u20092:30\u202fPM, 5:30\u2009–\u20098:30\u202fPM', 'Tuesday: 8:30\u202fAM\u2009–\u20092:30\u202fPM, 5:30\u2009–\u20098:30\u202fPM', 'Wednesday: 8:30\u202fAM\u2009–\u20092:30\u202fPM, 5:30\u2009–\u20098:30\u202fPM', 'Thursday: 8:30\u202fAM\u2009–\u20092:30\u202fPM, 5:30\u2009–\u20098:30\u202fPM', 'Friday: 8:30\u202fAM\u2009–\u20092:30\u202fPM, 5:30\u2009–\u20098:30\u202fPM', 'Saturday: 9:00\u202fAM\u2009–\u20092:30\u202fPM, 5:30\u2009–\u20098:30\u202fPM', 'Sunday: 9:00\u202fAM\u2009–\u20092:30\u202fPM, 5:30\u2009–\u20098:30\u202fPM']",913 00 11 55,False,True
ChIJYX_cTBkvQg0RGBZiog6mt5U,Pastelería Polanco,Panaderías,dessert_shop; bakery; confectionery; food_store; store; food; point_of_interest; establishment,Gastronomía y ocio nocturno,"Carr. de Canillas, 44, Hortaleza, 28043 Madrid, Spain",5.0,1,No Disponible,Abierto,40.4626808,-3.6498009,https://www.google.com/maps/place/?q=place_id:ChIJYX_cTBkvQg0RGBZiog6mt5U,,"['Monday: 8:30\u202fAM\u2009–\u20098:30\u202fPM', 'Tuesday: 8:30\u202fAM\u2009–\u20098:30\u202fPM', 'Wednesday: 8:30\u202fAM\u2009–\u20098:30\u202fPM', 'Thursday: 8:30\u202fAM\u2009–\u20098:30\u202fPM', 'Friday: 8:30\u202fAM\u2009–\u20098:30\u202fPM', 'Saturday: 8:30\u202fAM\u2009–\u20098:30\u202fPM', 'Sunday: 8:30\u202fAM\u2009–\u20098:30\u202fPM']",07944 772503,False,False
ChIJxwBJNTkvQg0R2IOj9zJnL_4,tienda de pan fresco,Panaderías,bakery; food_store; store; food; point_of_interest; establishment,Gastronomía y ocio nocturno,"C. Carril del Conde, 106, Hortaleza, 28043 Madrid, Spain",,0,No Disponible,Abierto,40.4629693,-3.6529427999999995,https://www.google.com/maps/place/?q=place_id:ChIJxwBJNTkvQg0R2IOj9zJnL_4,https://elpandelamoranaavila.es/,,922 285 397,False,False
ChIJixQuetsuQg0Rsu626w11PD4,Supermercados Dia,Panaderías,supermarket; butcher_shop; food_delivery; convenience_store; bakery; market; grocery_store; food_store; store; food; point_of_interest; establishment,Gastronomía y ocio nocturno,"Carr. de Canillas, 41, Hortaleza, 28043 Madrid, Spain",3.5,285,No Disponible,Abierto,40.4633666,-3.6476503000000005,https://www.google.com/maps/place/?q=place_id:ChIJixQuetsuQg0Rsu626w11PD4,http://www.dia.es/compra-online/,,912 17 04 53,False,True
ChIJy0LVWF4vQg0RzVKJbF4NVw8,Panadería canillas,Panaderías,bakery; food_store; store; food; point_of_interest; establishment,Gastronomía y ocio nocturno,"Carr. de Canillas, 41, Hortaleza, 28043 Madrid, Spain",4.0,5,No Disponible,Abierto,40.463380799999996,-3.6475247999999993,https://www.google.com/maps/place/?q=place_id:ChIJy0LVWF4vQg0RzVKJbF4NVw8,,"['Monday: 9:00\u202fAM\u2009–\u20092:30\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u20092:30\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u20092:30\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u20092:30\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u20092:30\u202fPM', 'Saturday: 9:00\u202fAM\u2009–\u20092:30\u202fPM', 'Sunday: 9:00\u202fAM\u2009–\u20092:30\u202fPM']",,False,False
ChIJ4wGfjNwuQg0Rps-ddfn9Ze4,Panaderia Martinmarsi,Panaderías,bakery; food_store; store; food; point_of_interest; establishment,Gastronomía y ocio nocturno,"Carr. de Canillas, 72, Hortaleza, 28043 Madrid, Spain",4.5,2,No Disponible,Abierto,40.463195299999995,-3.6458625,https://www.google.com/maps/place/?q=place_id:ChIJ4wGfjNwuQg0Rps-ddfn9Ze4,,"['Monday: 8:30\u202fAM\u2009–\u20092:30\u202fPM, 5:30\u2009–\u20098:30\u202fPM', 'Tuesday: 8:30\u202fAM\u2009–\u20092:30\u202fPM, 5:30\u2009–\u20098:30\u202fPM', 'Wednesday: 8:30\u202fAM\u2009–\u20092:30\u202fPM, 5:30\u2009–\u20098:30\u202fPM', 'Thursday: 8:30\u202fAM\u2009–\u20092:30\u202fPM, 5:30\u2009–\u20098:30\u202fPM', 'Friday: 8:30\u202fAM\u2009–\u20092:30\u202fPM, 5:30\u2009–\u20098:30\u202fPM', 'Saturday: 9:00\u202fAM\u2009–\u20092:30\u202fPM, 5:30\u2009–\u20098:30\u202fPM', 'Sunday: 9:00\u202fAM\u2009–\u20092:30\u202fPM, 5:30\u2009–\u20098:30\u202fPM']",,False,False
ChIJOUm3NOYvQg0RUwvsOMqOtx8,Empanadería gallego Furancho,Panaderías,bakery; food_store; store; food; point_of_interest; establishment,Gastronomía y ocio nocturno,"Carr. de Canillas, 84, Hortaleza, 28043 Madrid, Spain",4.5,54,No Disponible,Abierto,40.4639776,-3.6438708,https://www.google.com/maps/place/?q=place_id:ChIJOUm3NOYvQg0RUwvsOMqOtx8,http://www.empanaderiagallegafurancho.com/,"['Monday: 9:00\u202fAM\u2009–\u20092:30\u202fPM, 6:00\u2009–\u20099:00\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u20092:30\u202fPM, 6:00\u2009–\u20099:00\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u20092:30\u202fPM, 6:00\u2009–\u20099:00\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u20092:30\u202fPM, 6:00\u2009–\u20099:00\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u20092:30\u202fPM, 6:00\u2009–\u20099:00\u202fPM', 'Saturday: 9:00\u202fAM\u2009–\u20092:30\u202fPM', 'Sunday: 9:00\u202fAM\u2009–\u20092:30\u202fPM']",912 50 98 56,False,False
